year,sex,age,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
1991,male,25-34 years,26.47,0.793665815,39465,Boomers
1991,female,35-54 years,23.03,0.793665815,39465,Boomers
1991,female,55-74 years,22.78,0.793665815,39465,Silent
1991,male,15-24 years,15.63,0.793665815,39465,Generation X
1991,female,75+ years,6.41,0.793665815,39465,G.I. Generation
1991,female,25-34 years,3.07,0.793665815,39465,Boomers
1991,female,15-24 years,0,0.793665815,39465,Generation X
1991,female,5-14 years,0,0.793665815,39465,Millenials
1991,male,5-14 years,0,0.793665815,39465,Millenials
1992,male,75+ years,78.95,0.793665815,43740,G.I. Generation
1992,female,75+ years,25.81,0.793665815,43740,G.I. Generation
1992,female,55-74 years,24.94,0.793665815,43740,Silent
1992,male,55-74 years,20.96,0.793665815,43740,Silent
1992,female,35-54 years,18.8,0.793665815,43740,Boomers
1992,male,35-54 years,16.04,0.793665815,43740,Boomers
1992,male,25-34 years,14.45,0.793665815,43740,Boomers
1992,female,25-34 years,12.08,0.793665815,43740,Boomers
1992,female,15-24 years,8.4,0.793665815,43740,Generation X
1992,male,15-24 years,7.94,0.793665815,43740,Generation X
1992,female,5-14 years,0,0.793665815,43740,Millenials
1992,male,5-14 years,0,0.793665815,43740,Millenials
1993,male,75+ years,53.33,0.793665815,44320,G.I. Generation
1993,male,15-24 years,40.16,0.793665815,44320,Generation X
1993,male,35-54 years,38.39,0.793665815,44320,Boomers
1993,female,55-74 years,19.61,0.793665815,44320,Silent
1993,male,55-74 years,17.54,0.793665815,44320,Silent
1993,male,25-34 years,17.19,0.793665815,44320,Boomers
1993,female,35-54 years,9.23,0.793665815,44320,Boomers
1993,female,75+ years,6.54,0.793665815,44320,G.I. Generation
1993,female,25-34 years,5.97,0.793665815,44320,Boomers
1993,female,15-24 years,0,0.793665815,44320,Generation X
1993,female,5-14 years,0,0.793665815,44320,Millenials
1993,male,5-14 years,0,0.793665815,44320,Millenials
1994,male,75+ years,106.67,0.793665815,48610,G.I. Generation
1994,male,55-74 years,42.86,0.793665815,48610,Silent
1994,male,35-54 years,37.67,0.793665815,48610,Boomers
1994,male,15-24 years,28.34,0.793665815,48610,Generation X
1994,male,25-34 years,25.71,0.793665815,48610,Boomers
1994,female,55-74 years,12.11,0.793665815,48610,Silent
1994,female,35-54 years,7.22,0.793665815,48610,Boomers
1994,female,75+ years,6.54,0.793665815,48610,G.I. Generation
1994,female,25-34 years,5.9,0.793665815,48610,Boomers
1994,female,15-24 years,4.22,0.793665815,48610,Generation X
1994,female,5-14 years,0,0.793665815,48610,Millenials
1994,male,5-14 years,0,0.793665815,48610,Millenials
1995,male,75+ years,54.05,0.805,56499,G.I. Generation
1995,male,55-74 years,30.99,0.805,56499,Silent
1995,male,35-54 years,28.52,0.805,56499,Boomers
1995,male,25-34 years,22.66,0.805,56499,Generation X
1995,male,15-24 years,20.41,0.805,56499,Generation X
1995,female,75+ years,19.11,0.805,56499,G.I. Generation
1995,female,35-54 years,14.13,0.805,56499,Boomers
1995,female,25-34 years,8.8,0.805,56499,Generation X
1995,female,55-74 years,7.19,0.805,56499,Silent
1995,female,15-24 years,4.22,0.805,56499,Generation X
1995,female,5-14 years,0,0.805,56499,Millenials
1995,male,5-14 years,0,0.805,56499,Millenials
1996,male,75+ years,65.79,0.793665815,56169,G.I. Generation
1996,male,55-74 years,50,0.793665815,56169,Silent
1996,male,35-54 years,36.07,0.793665815,56169,Boomers
1996,female,35-54 years,17.21,0.793665815,56169,Boomers
1996,male,25-34 years,14.12,0.793665815,56169,Generation X
1996,female,75+ years,12.35,0.793665815,56169,G.I. Generation
1996,male,15-24 years,12.3,0.793665815,56169,Generation X
1996,female,15-24 years,8.4,0.793665815,56169,Generation X
1996,female,55-74 years,7.18,0.793665815,56169,Silent
1996,female,25-34 years,5.83,0.793665815,56169,Generation X
1996,female,5-14 years,0,0.793665815,56169,Millenials
1996,male,5-14 years,0,0.793665815,56169,Millenials
1997,male,75+ years,131.58,0.793665815,50260,G.I. Generation
1997,male,35-54 years,36.8,0.793665815,50260,Boomers
1997,male,55-74 years,35.62,0.793665815,50260,Silent
1997,male,15-24 years,28.69,0.793665815,50260,Generation X
1997,male,25-34 years,19.72,0.793665815,50260,Generation X
1997,female,55-74 years,19.05,0.793665815,50260,Silent
1997,female,25-34 years,17.44,0.793665815,50260,Generation X
1997,female,35-54 years,8.4,0.793665815,50260,Boomers
1997,female,75+ years,6.06,0.793665815,50260,G.I. Generation
1997,female,15-24 years,4.24,0.793665815,50260,Generation X
1997,female,5-14 years,0,0.793665815,50260,Millenials
1997,male,5-14 years,0,0.793665815,50260,Millenials
1998,male,75+ years,51.51,0.793665815,50788,G.I. Generation
1998,male,35-54 years,34.43,0.793665815,50788,Boomers
1998,male,55-74 years,29.5,0.793665815,50788,Silent
1998,male,25-34 years,19.91,0.793665815,50788,Generation X
1998,female,75+ years,17.77,0.793665815,50788,G.I. Generation
1998,male,15-24 years,16.38,0.793665815,50788,Generation X
1998,female,55-74 years,9.49,0.793665815,50788,Silent
1998,female,35-54 years,8.19,0.793665815,50788,Boomers
1998,female,25-34 years,5.86,0.793665815,50788,Generation X
1998,female,15-24 years,4.22,0.793665815,50788,Generation X
1998,female,5-14 years,3.99,0.793665815,50788,Millenials
1998,male,5-14 years,0,0.793665815,50788,Millenials
1999,male,75+ years,50.77,0.793665815,55054,G.I. Generation
1999,male,35-54 years,30.53,0.793665815,55054,Boomers
1999,male,55-74 years,28.95,0.793665815,55054,Silent
1999,male,25-34 years,25.88,0.793665815,55054,Generation X
1999,male,15-24 years,20.18,0.793665815,55054,Generation X
1999,female,75+ years,17.31,0.793665815,55054,G.I. Generation
1999,female,35-54 years,14.4,0.793665815,55054,Boomers
1999,female,55-74 years,14.18,0.793665815,55054,Silent
1999,female,25-34 years,5.92,0.793665815,55054,Generation X
1999,female,5-14 years,3.87,0.793665815,55054,Millenials
1999,female,15-24 years,0,0.793665815,55054,Generation X
1999,male,5-14 years,0,0.793665815,55054,Millenials
2000,male,75+ years,87.45,0.851,51841,G.I. Generation
2000,male,55-74 years,38.87,0.851,51841,Silent
2000,male,35-54 years,22.33,0.851,51841,Boomers
2000,male,25-34 years,20.32,0.851,51841,Generation X
2000,female,55-74 years,18.86,0.851,51841,Silent
2000,male,15-24 years,11.95,0.851,51841,Generation X
2000,female,75+ years,11.05,0.851,51841,G.I. Generation
2000,female,35-54 years,4.68,0.851,51841,Boomers
2000,female,15-24 years,4.15,0.851,51841,Generation X
2000,female,25-34 years,2.98,0.851,51841,Generation X
2000,female,5-14 years,0,0.851,51841,Millenials
2000,male,5-14 years,0,0.851,51841,Millenials
2001,male,75+ years,60.19,0.793665815,51391,Silent
2001,male,55-74 years,39.25,0.793665815,51391,Silent
2001,female,75+ years,28.95,0.793665815,51391,Silent
2001,male,35-54 years,27.71,0.793665815,51391,Boomers
2001,female,55-74 years,24.2,0.793665815,51391,Silent
2001,male,25-34 years,23.41,0.793665815,51391,Generation X
2001,female,25-34 years,20.46,0.793665815,51391,Generation X
2001,male,15-24 years,11.65,0.793665815,51391,Millenials
2001,female,15-24 years,4,0.793665815,51391,Millenials
2001,female,35-54 years,0,0.793665815,51391,Boomers
2001,female,5-14 years,0,0.793665815,51391,Millenials
2001,male,5-14 years,0,0.793665815,51391,Millenials
2002,male,55-74 years,69.72,0.793665815,56484,Silent
2002,male,75+ years,69.48,0.793665815,56484,Silent
2002,male,25-34 years,23.64,0.793665815,56484,Generation X
2002,male,15-24 years,23.17,0.793665815,56484,Millenials
2002,male,35-54 years,22.96,0.793665815,56484,Boomers
2002,female,55-74 years,19.25,0.793665815,56484,Silent
2002,female,75+ years,17.01,0.793665815,56484,Silent
2002,female,35-54 years,14.92,0.793665815,56484,Boomers
2002,female,15-24 years,3.99,0.793665815,56484,Millenials
2002,female,25-34 years,0,0.793665815,56484,Generation X
2002,female,5-14 years,0,0.793665815,56484,Millenials
2002,male,5-14 years,0,0.793665815,56484,Millenials
2003,male,75+ years,65.7,0.793665815,69768,Silent
2003,male,15-24 years,22.71,0.793665815,69768,Millenials
2003,male,55-74 years,20.34,0.793665815,69768,Silent
2003,male,35-54 years,19.72,0.793665815,69768,Boomers
2003,male,25-34 years,14.95,0.793665815,69768,Generation X
2003,female,35-54 years,5.84,0.793665815,69768,Boomers
2003,female,55-74 years,4.76,0.793665815,69768,Silent
2003,female,15-24 years,3.92,0.793665815,69768,Millenials
2003,male,5-14 years,3.44,0.793665815,69768,Millenials
2003,female,25-34 years,2.99,0.793665815,69768,Generation X
2003,female,5-14 years,0,0.793665815,69768,Millenials
2003,female,75+ years,0,0.793665815,69768,Silent
2004,male,75+ years,62.23,0.793665815,80639,Silent
2004,male,25-34 years,27.06,0.793665815,80639,Generation X
2004,male,35-54 years,26.29,0.793665815,80639,Boomers
2004,male,55-74 years,17.48,0.793665815,80639,Silent
2004,female,75+ years,16.2,0.793665815,80639,Silent
2004,male,15-24 years,14.69,0.793665815,80639,Millenials
2004,female,55-74 years,14.14,0.793665815,80639,Silent
2004,female,35-54 years,11.45,0.793665815,80639,Boomers
2004,female,15-24 years,0,0.793665815,80639,Millenials
2004,female,25-34 years,0,0.793665815,80639,Generation X
2004,female,5-14 years,0,0.793665815,80639,Millenials
2004,male,5-14 years,0,0.793665815,80639,Millenials
2005,male,75+ years,68.35,0.88,85397,Silent
2005,male,35-54 years,21.75,0.88,85397,Boomers
2005,male,15-24 years,21.46,0.88,85397,Millenials
2005,male,55-74 years,17.17,0.88,85397,Silent
2005,male,25-34 years,9.02,0.88,85397,Generation X
2005,female,35-54 years,8.41,0.88,85397,Boomers
2005,female,75+ years,5.23,0.88,85397,Silent
2005,female,55-74 years,4.66,0.88,85397,Silent
2005,female,25-34 years,3.02,0.88,85397,Generation X
2005,female,15-24 years,0,0.88,85397,Millenials
2005,female,5-14 years,0,0.88,85397,Millenials
2005,male,5-14 years,0,0.88,85397,Millenials
2006,male,75+ years,73.54,0.793665815,95351,Silent
2006,male,35-54 years,29.33,0.793665815,95351,Boomers
2006,male,55-74 years,24.15,0.793665815,95351,Silent
2006,female,35-54 years,16.46,0.793665815,95351,Boomers
2006,male,15-24 years,14.03,0.793665815,95351,Millenials
2006,female,55-74 years,9.24,0.793665815,95351,Silent
2006,male,25-34 years,8.96,0.793665815,95351,Generation X
2006,female,75+ years,5.09,0.793665815,95351,Silent
2006,female,25-34 years,2.99,0.793665815,95351,Generation X
2006,female,15-24 years,0,0.793665815,95351,Millenials
2006,female,5-14 years,0,0.793665815,95351,Millenials
2006,male,5-14 years,0,0.793665815,95351,Millenials
2007,male,55-74 years,33.18,0.793665815,112581,Silent
2007,male,35-54 years,32.75,0.793665815,112581,Boomers
2007,male,25-34 years,26.55,0.793665815,112581,Generation X
2007,male,75+ years,26.46,0.793665815,112581,Silent
2007,female,55-74 years,22.81,0.793665815,112581,Silent
2007,female,35-54 years,12.13,0.793665815,112581,Boomers
2007,female,75+ years,9.98,0.793665815,112581,Silent
2007,female,15-24 years,7.23,0.793665815,112581,Millenials
2007,male,15-24 years,6.91,0.793665815,112581,Millenials
2007,female,25-34 years,5.89,0.793665815,112581,Generation X
2007,female,5-14 years,0,0.793665815,112581,Generation Z
2007,male,5-14 years,0,0.793665815,112581,Generation Z
2008,male,75+ years,42.71,0.793665815,121315,Silent
2008,male,35-54 years,25.73,0.793665815,121315,Boomers
2008,male,55-74 years,13.88,0.793665815,121315,Silent
2008,male,25-34 years,11.52,0.793665815,121315,Generation X
2008,female,55-74 years,6.71,0.793665815,121315,Silent
2008,female,75+ years,4.91,0.793665815,121315,Silent
2008,female,35-54 years,3.98,0.793665815,121315,Boomers
2008,female,25-34 years,2.87,0.793665815,121315,Generation X
2008,female,15-24 years,0,0.793665815,121315,Millenials
2008,female,5-14 years,0,0.793665815,121315,Generation Z
2008,male,15-24 years,0,0.793665815,121315,Millenials
2008,male,5-14 years,0,0.793665815,121315,Generation Z
2009,male,75+ years,24.76,0.793665815,109483,Silent
2009,male,55-74 years,22.51,0.793665815,109483,Silent
2009,male,35-54 years,20.23,0.793665815,109483,Boomers
2009,male,25-34 years,16.8,0.793665815,109483,Generation X
2009,female,35-54 years,9.13,0.793665815,109483,Boomers
2009,female,55-74 years,6.56,0.793665815,109483,Silent
2009,female,75+ years,4.83,0.793665815,109483,Silent
2009,male,15-24 years,3.32,0.793665815,109483,Millenials
2009,female,25-34 years,2.81,0.793665815,109483,Generation X
2009,female,15-24 years,0,0.793665815,109483,Millenials
2009,female,5-14 years,0,0.793665815,109483,Generation Z
2009,male,5-14 years,0,0.793665815,109483,Generation Z
2010,male,75+ years,56.14,0.886,111328,Silent
2010,male,35-54 years,29.82,0.886,111328,Generation X
2010,male,55-74 years,10.93,0.886,111328,Silent
2010,male,15-24 years,9.75,0.886,111328,Millenials
2010,male,25-34 years,8.21,0.886,111328,Generation X
2010,female,35-54 years,6.41,0.886,111328,Generation X
2010,female,55-74 years,6.41,0.886,111328,Silent
2010,female,25-34 years,5.54,0.886,111328,Generation X
2010,female,75+ years,4.75,0.886,111328,Silent
2010,male,5-14 years,3.2,0.886,111328,Generation Z
2010,female,15-24 years,0,0.886,111328,Millenials
2010,female,5-14 years,0,0.886,111328,Generation Z
2011,male,75+ years,30.79,0.888,122729,Silent
2011,male,35-54 years,24.23,0.888,122729,Generation X
2011,female,75+ years,23.33,0.888,122729,Silent
2011,male,55-74 years,14.88,0.888,122729,Boomers
2011,male,25-34 years,10.67,0.888,122729,Millenials
2011,female,15-24 years,9.84,0.888,122729,Millenials
2011,female,35-54 years,7.58,0.888,122729,Generation X
2011,male,15-24 years,6.27,0.888,122729,Millenials
2011,female,55-74 years,6.25,0.888,122729,Boomers
2011,female,25-34 years,2.69,0.888,122729,Millenials
2011,female,5-14 years,0,0.888,122729,Generation Z
2011,male,5-14 years,0,0.888,122729,Generation Z
2012,male,75+ years,51.54,0.888,113120,Silent
2012,male,55-74 years,20.62,0.888,113120,Boomers
2012,male,35-54 years,15.37,0.888,113120,Generation X
2012,male,15-24 years,15.12,0.888,113120,Millenials
2012,male,25-34 years,10.29,0.888,113120,Millenials
2012,female,75+ years,9.19,0.888,113120,Silent
2012,female,35-54 years,6.2,0.888,113120,Generation X
2012,female,55-74 years,6.08,0.888,113120,Boomers
2012,female,15-24 years,3.18,0.888,113120,Millenials
2012,female,25-34 years,2.59,0.888,113120,Millenials
2012,female,5-14 years,0,0.888,113120,Generation Z
2012,male,5-14 years,0,0.888,113120,Generation Z
2013,male,75+ years,21.36,0.89,120423,Silent
2013,male,55-74 years,17.9,0.89,120423,Boomers
2013,female,55-74 years,15.76,0.89,120423,Boomers
2013,male,35-54 years,11.58,0.89,120423,Generation X
2013,female,75+ years,9.05,0.89,120423,Silent
2013,male,15-24 years,5.93,0.89,120423,Millenials
2013,female,25-34 years,5.04,0.89,120423,Millenials
2013,female,35-54 years,4.86,0.89,120423,Generation X
2013,female,15-24 years,0,0.89,120423,Millenials
2013,female,5-14 years,0,0.89,120423,Generation Z
2013,male,25-34 years,0,0.89,120423,Millenials
2013,male,5-14 years,0,0.89,120423,Generation Z
2014,male,55-74 years,34.42,0.892,126352,Boomers
2014,male,75+ years,27.5,0.892,126352,Silent
2014,male,35-54 years,22.67,0.892,126352,Generation X
2014,male,25-34 years,16.89,0.892,126352,Millenials
2014,female,75+ years,13.23,0.892,126352,Silent
2014,female,55-74 years,9.57,0.892,126352,Boomers
2014,female,15-24 years,6.15,0.892,126352,Millenials
2014,male,15-24 years,5.84,0.892,126352,Millenials
2014,female,25-34 years,4.89,0.892,126352,Millenials
2014,female,35-54 years,3.57,0.892,126352,Generation X
2014,male,5-14 years,3.15,0.892,126352,Generation Z
2014,female,5-14 years,0,0.892,126352,Generation Z
2015,male,55-74 years,29.45,0.793665815,107456,Boomers
2015,male,75+ years,26.65,0.793665815,107456,Silent
2015,male,35-54 years,18.87,0.793665815,107456,Generation X
2015,female,55-74 years,16.7,0.793665815,107456,Boomers
2015,male,15-24 years,11.51,0.793665815,107456,Millenials
2015,male,25-34 years,9.32,0.793665815,107456,Millenials
2015,female,75+ years,8.62,0.793665815,107456,Silent
2015,female,35-54 years,6.98,0.793665815,107456,Generation X
2015,female,5-14 years,3.29,0.793665815,107456,Generation Z
2015,female,15-24 years,3.01,0.793665815,107456,Millenials
2015,female,25-34 years,0,0.793665815,107456,Millenials
2015,male,5-14 years,0,0.793665815,107456,Generation Z
1994,male,75+ years,55.22,0.793665815,18081,G.I. Generation
1994,female,75+ years,49.13,0.793665815,18081,G.I. Generation
1994,female,55-74 years,14.75,0.793665815,18081,Silent
1994,male,55-74 years,11.58,0.793665815,18081,Silent
1994,male,35-54 years,10.78,0.793665815,18081,Boomers
1994,male,25-34 years,8.74,0.793665815,18081,Boomers
1994,male,15-24 years,8.64,0.793665815,18081,Generation X
1994,female,35-54 years,8.28,0.793665815,18081,Boomers
1994,female,25-34 years,4.62,0.793665815,18081,Boomers
1994,female,15-24 years,0,0.793665815,18081,Generation X
1994,female,5-14 years,0,0.793665815,18081,Millenials
1994,male,5-14 years,0,0.793665815,18081,Millenials
2000,female,15-24 years,0,0.603,2524,Generation X
2000,female,25-34 years,0,0.603,2524,Generation X
2000,female,35-54 years,0,0.603,2524,Boomers
2000,female,5-14 years,0,0.603,2524,Millenials
2000,female,55-74 years,0,0.603,2524,Silent
2000,female,75+ years,0,0.603,2524,G.I. Generation
2000,male,15-24 years,0,0.603,2524,Generation X
2000,male,25-34 years,0,0.603,2524,Generation X
2000,male,35-54 years,0,0.603,2524,Boomers
2000,male,5-14 years,0,0.603,2524,Millenials
2000,male,55-74 years,0,0.603,2524,Silent
2000,male,75+ years,0,0.603,2524,G.I. Generation
2001,female,75+ years,102.46,0.793665815,3406,Silent
2001,male,25-34 years,5.03,0.793665815,3406,Generation X
2001,male,15-24 years,3,0.793665815,3406,Millenials
2001,female,15-24 years,0,0.793665815,3406,Millenials
2001,female,25-34 years,0,0.793665815,3406,Generation X
2001,female,35-54 years,0,0.793665815,3406,Boomers
2001,female,5-14 years,0,0.793665815,3406,Millenials
2001,female,55-74 years,0,0.793665815,3406,Silent
2001,male,35-54 years,0,0.793665815,3406,Boomers
2001,male,5-14 years,0,0.793665815,3406,Millenials
2001,male,55-74 years,0,0.793665815,3406,Silent
2001,male,75+ years,0,0.793665815,3406,Silent
2002,male,35-54 years,4.15,0.793665815,3401,Boomers
2002,female,15-24 years,2.95,0.793665815,3401,Millenials
2002,male,15-24 years,2.74,0.793665815,3401,Millenials
2002,female,25-34 years,0,0.793665815,3401,Generation X
2002,female,35-54 years,0,0.793665815,3401,Boomers
2002,female,5-14 years,0,0.793665815,3401,Millenials
