suicides/100k pop,Status,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,thinness 5-9 years,Income composition of resources,Schooling,HDI for year,gdp_per_capita ($)
1.08,developing,73.9,154,0,0.01,915.1859205,98,0,31.8,0,98,4.76,98,0.1,9291.227619,7.0,0.756,14.3,-0.357139442,-0.395845409
27.65,developing,73.6,158,0,3.03,918.807245,98,2,31.3,0,98,5.2,98,0.1,9197.26972,7.1,0.748,14.1,-0.521979513,-0.399287564
23.37,developing,73.6,158,0,3.03,918.807245,98,2,31.3,0,98,5.2,98,0.1,9197.26972,7.1,0.748,14.1,-0.521979513,-0.399287564
21.96,developing,73.6,158,0,3.03,918.807245,98,2,31.3,0,98,5.2,98,0.1,9197.26972,7.1,0.748,14.1,-0.521979513,-0.399287564
12.85,developing,73.6,158,0,3.03,918.807245,98,2,31.3,0,98,5.2,98,0.1,9197.26972,7.1,0.748,14.1,-0.521979513,-0.399287564
12.83,developing,73.6,158,0,3.03,918.807245,98,2,31.3,0,98,5.2,98,0.1,9197.26972,7.1,0.748,14.1,-0.521979513,-0.399287564
10.1,developing,73.6,158,0,3.03,918.807245,98,2,31.3,0,98,5.2,98,0.1,9197.26972,7.1,0.748,14.1,-0.521979513,-0.399287564
4.96,developing,73.6,158,0,3.03,918.807245,98,2,31.3,0,98,5.2,98,0.1,9197.26972,7.1,0.748,14.1,-0.521979513,-0.399287564
3.06,developing,73.6,158,0,3.03,918.807245,98,2,31.3,0,98,5.2,98,0.1,9197.26972,7.1,0.748,14.1,-0.521979513,-0.399287564
2.16,developing,73.6,158,0,3.03,918.807245,98,2,31.3,0,98,5.2,98,0.1,9197.26972,7.1,0.748,14.1,-0.521979513,-0.399287564
1.1,developing,73.6,158,0,3.03,918.807245,98,2,31.3,0,98,5.2,98,0.1,9197.26972,7.1,0.748,14.1,-0.521979513,-0.399287564
0.0,developing,73.6,158,0,3.03,918.807245,98,2,31.3,0,98,5.2,98,0.1,9197.26972,7.1,0.748,14.1,-0.521979513,-0.399287564
0.0,developing,73.6,158,0,3.03,918.807245,98,2,31.3,0,98,5.2,98,0.1,9197.26972,7.1,0.748,14.1,-0.521979513,-0.399287564
31.98,developing,73.3,163,0,2.95,0.108055973,99,12,3.7,0,99,5.29,99,0.2,8.376432,7.2,0.74,14.0,-0.620883556,-0.462479351
17.63,developing,73.3,163,0,2.95,0.108055973,99,12,3.7,0,99,5.29,99,0.2,8.376432,7.2,0.74,14.0,-0.620883556,-0.462479351
15.39,developing,73.3,163,0,2.95,0.108055973,99,12,3.7,0,99,5.29,99,0.2,8.376432,7.2,0.74,14.0,-0.620883556,-0.462479351
14.96,developing,73.3,163,0,2.95,0.108055973,99,12,3.7,0,99,5.29,99,0.2,8.376432,7.2,0.74,14.0,-0.620883556,-0.462479351
13.46,developing,73.3,163,0,2.95,0.108055973,99,12,3.7,0,99,5.29,99,0.2,8.376432,7.2,0.74,14.0,-0.620883556,-0.462479351
8.82,developing,73.3,163,0,2.95,0.108055973,99,12,3.7,0,99,5.29,99,0.2,8.376432,7.2,0.74,14.0,-0.620883556,-0.462479351
4.35,developing,73.3,163,0,2.95,0.108055973,99,12,3.7,0,99,5.29,99,0.2,8.376432,7.2,0.74,14.0,-0.620883556,-0.462479351
3.2,developing,73.3,163,0,2.95,0.108055973,99,12,3.7,0,99,5.29,99,0.2,8.376432,7.2,0.74,14.0,-0.620883556,-0.462479351
2.04,developing,73.3,163,0,2.95,0.108055973,99,12,3.7,0,99,5.29,99,0.2,8.376432,7.2,0.74,14.0,-0.620883556,-0.462479351
0.0,developing,73.3,163,0,2.95,0.108055973,99,12,3.7,0,99,5.29,99,0.2,8.376432,7.2,0.74,14.0,-0.620883556,-0.462479351
0.0,developing,73.3,163,0,2.95,0.108055973,99,12,3.7,0,99,5.29,99,0.2,8.376432,7.2,0.74,14.0,-0.620883556,-0.462479351
0.0,developing,73.3,163,0,2.95,0.108055973,99,12,3.7,0,99,5.29,99,0.2,8.376432,7.2,0.74,14.0,-0.620883556,-0.462479351
25.56,developing,72.8,166,0,2.83,624.2361828,99,15,3.2,0,99,4.97,99,0.1,7318.12641,7.3,0.734,13.8,1.83e-15,-0.499161413
20.18,developing,72.8,166,0,2.83,624.2361828,99,15,3.2,0,99,4.97,99,0.1,7318.12641,7.3,0.734,13.8,1.83e-15,-0.499161413
16.03,developing,72.8,166,0,2.83,624.2361828,99,15,3.2,0,99,4.97,99,0.1,7318.12641,7.3,0.734,13.8,1.83e-15,-0.499161413
9.72,developing,72.8,166,0,2.83,624.2361828,99,15,3.2,0,99,4.97,99,0.1,7318.12641,7.3,0.734,13.8,1.83e-15,-0.499161413
7.61,developing,72.8,166,0,2.83,624.2361828,99,15,3.2,0,99,4.97,99,0.1,7318.12641,7.3,0.734,13.8,1.83e-15,-0.499161413
7.14,developing,72.8,166,0,2.83,624.2361828,99,15,3.2,0,99,4.97,99,0.1,7318.12641,7.3,0.734,13.8,1.83e-15,-0.499161413
5.1,developing,72.8,166,0,2.83,624.2361828,99,15,3.2,0,99,4.97,99,0.1,7318.12641,7.3,0.734,13.8,1.83e-15,-0.499161413
4.66,developing,72.8,166,0,2.83,624.2361828,99,15,3.2,0,99,4.97,99,0.1,7318.12641,7.3,0.734,13.8,1.83e-15,-0.499161413
4.26,developing,72.8,166,0,2.83,624.2361828,99,15,3.2,0,99,4.97,99,0.1,7318.12641,7.3,0.734,13.8,1.83e-15,-0.499161413
3.12,developing,72.8,166,0,2.83,624.2361828,99,15,3.2,0,99,4.97,99,0.1,7318.12641,7.3,0.734,13.8,1.83e-15,-0.499161413
1.68,developing,72.8,166,0,2.83,624.2361828,99,15,3.2,0,99,4.97,99,0.1,7318.12641,7.3,0.734,13.8,1.83e-15,-0.499161413
1.01,developing,72.8,166,0,2.83,624.2361828,99,15,3.2,0,99,4.97,99,0.1,7318.12641,7.3,0.734,13.8,1.83e-15,-0.499161413
22.58,developing,72.7,166,0,2.49,6.6489825,99,12,29.7,0,99,4.6,99,0.1,83.635,7.3,0.728,13.6,1.83e-15,-0.45585192
20.34,developing,72.7,166,0,2.49,6.6489825,99,12,29.7,0,99,4.6,99,0.1,83.635,7.3,0.728,13.6,1.83e-15,-0.45585192
12.85,developing,72.7,166,0,2.49,6.6489825,99,12,29.7,0,99,4.6,99,0.1,83.635,7.3,0.728,13.6,1.83e-15,-0.45585192
11.2,developing,72.7,166,0,2.49,6.6489825,99,12,29.7,0,99,4.6,99,0.1,83.635,7.3,0.728,13.6,1.83e-15,-0.45585192
3.46,developing,72.7,166,0,2.49,6.6489825,99,12,29.7,0,99,4.6,99,0.1,83.635,7.3,0.728,13.6,1.83e-15,-0.45585192
2.88,developing,72.7,166,0,2.49,6.6489825,99,12,29.7,0,99,4.6,99,0.1,83.635,7.3,0.728,13.6,1.83e-15,-0.45585192
2.09,developing,72.7,166,0,2.49,6.6489825,99,12,29.7,0,99,4.6,99,0.1,83.635,7.3,0.728,13.6,1.83e-15,-0.45585192
1.67,developing,72.7,166,0,2.49,6.6489825,99,12,29.7,0,99,4.6,99,0.1,83.635,7.3,0.728,13.6,1.83e-15,-0.45585192
1.06,developing,72.7,166,0,2.49,6.6489825,99,12,29.7,0,99,4.6,99,0.1,83.635,7.3,0.728,13.6,1.83e-15,-0.45585192
0.0,developing,72.7,166,0,2.49,6.6489825,99,12,29.7,0,99,4.6,99,0.1,83.635,7.3,0.728,13.6,1.83e-15,-0.45585192
0.0,developing,72.7,166,0,2.49,6.6489825,99,12,29.7,0,99,4.6,99,0.1,83.635,7.3,0.728,13.6,1.83e-15,-0.45585192
0.0,developing,72.7,166,0,2.49,6.6489825,99,12,29.7,0,99,4.6,99,0.1,83.635,7.3,0.728,13.6,1.83e-15,-0.45585192
34.83,developing,72.9,161,0,3.24,582.5143743,97,13,29.1,0,96,4.24,97,0.1,6574.654338,7.4,0.72,13.5,1.83e-15,-0.534815966
29.35,developing,72.9,161,0,3.24,582.5143743,97,13,29.1,0,96,4.24,97,0.1,6574.654338,7.4,0.72,13.5,1.83e-15,-0.534815966
21.23,developing,72.9,161,0,3.24,582.5143743,97,13,29.1,0,96,4.24,97,0.1,6574.654338,7.4,0.72,13.5,1.83e-15,-0.534815966
16.49,developing,72.9,161,0,3.24,582.5143743,97,13,29.1,0,96,4.24,97,0.1,6574.654338,7.4,0.72,13.5,1.83e-15,-0.534815966
12.61,developing,72.9,161,0,3.24,582.5143743,97,13,29.1,0,96,4.24,97,0.1,6574.654338,7.4,0.72,13.5,1.83e-15,-0.534815966
11.67,developing,72.9,161,0,3.24,582.5143743,97,13,29.1,0,96,4.24,97,0.1,6574.654338,7.4,0.72,13.5,1.83e-15,-0.534815966
6.8,developing,72.9,161,0,3.24,582.5143743,97,13,29.1,0,96,4.24,97,0.1,6574.654338,7.4,0.72,13.5,1.83e-15,-0.534815966
5.01,developing,72.9,161,0,3.24,582.5143743,97,13,29.1,0,96,4.24,97,0.1,6574.654338,7.4,0.72,13.5,1.83e-15,-0.534815966
2.42,developing,72.9,161,0,3.24,582.5143743,97,13,29.1,0,96,4.24,97,0.1,6574.654338,7.4,0.72,13.5,1.83e-15,-0.534815966
1.04,developing,72.9,161,0,3.24,582.5143743,97,13,29.1,0,96,4.24,97,0.1,6574.654338,7.4,0.72,13.5,1.83e-15,-0.534815966
0.0,developing,72.9,161,0,3.24,582.5143743,97,13,29.1,0,96,4.24,97,0.1,6574.654338,7.4,0.72,13.5,1.83e-15,-0.534815966
0.0,developing,72.9,161,0,3.24,582.5143743,97,13,29.1,0,96,4.24,97,0.1,6574.654338,7.4,0.72,13.5,1.83e-15,-0.534815966
52.64,developing,71.8,165,0,3.73,502.3844946,97,3,28.6,0,98,4.38,97,0.1,5695.969327,7.5,0.713,13.4,1.83e-15,-0.582749249
20.77,developing,71.8,165,0,3.73,502.3844946,97,3,28.6,0,98,4.38,97,0.1,5695.969327,7.5,0.713,13.4,1.83e-15,-0.582749249
18.84,developing,71.8,165,0,3.73,502.3844946,97,3,28.6,0,98,4.38,97,0.1,5695.969327,7.5,0.713,13.4,1.83e-15,-0.582749249
17.61,developing,71.8,165,0,3.73,502.3844946,97,3,28.6,0,98,4.38,97,0.1,5695.969327,7.5,0.713,13.4,1.83e-15,-0.582749249
15.25,developing,71.8,165,0,3.73,502.3844946,97,3,28.6,0,98,4.38,97,0.1,5695.969327,7.5,0.713,13.4,1.83e-15,-0.582749249
14.78,developing,71.8,165,0,3.73,502.3844946,97,3,28.6,0,98,4.38,97,0.1,5695.969327,7.5,0.713,13.4,1.83e-15,-0.582749249
9.56,developing,71.8,165,0,3.73,502.3844946,97,3,28.6,0,98,4.38,97,0.1,5695.969327,7.5,0.713,13.4,1.83e-15,-0.582749249
4.91,developing,71.8,165,0,3.73,502.3844946,97,3,28.6,0,98,4.38,97,0.1,5695.969327,7.5,0.713,13.4,1.83e-15,-0.582749249
4.49,developing,71.8,165,0,3.73,502.3844946,97,3,28.6,0,98,4.38,97,0.1,5695.969327,7.5,0.713,13.4,1.83e-15,-0.582749249
3.81,developing,71.8,165,0,3.73,502.3844946,97,3,28.6,0,98,4.38,97,0.1,5695.969327,7.5,0.713,13.4,1.83e-15,-0.582749249
1.02,developing,71.8,165,0,3.73,502.3844946,97,3,28.6,0,98,4.38,97,0.1,5695.969327,7.5,0.713,13.4,1.83e-15,-0.582749249
0.0,developing,71.8,165,0,3.73,502.3844946,97,3,28.6,0,98,4.38,97,0.1,5695.969327,7.5,0.713,13.4,1.83e-15,-0.582749249
21.92,developing,72.1,168,0,3.94,479.9234077,97,7,28.0,0,97,4.47,97,0.1,5116.45424,7.6,0.704,13.0,-1.181339799,-0.613831388
18.26,developing,72.1,168,0,3.94,479.9234077,97,7,28.0,0,97,4.47,97,0.1,5116.45424,7.6,0.704,13.0,-1.181339799,-0.613831388
17.33,developing,72.1,168,0,3.94,479.9234077,97,7,28.0,0,97,4.47,97,0.1,5116.45424,7.6,0.704,13.0,-1.181339799,-0.613831388
9.31,developing,72.1,168,0,3.94,479.9234077,97,7,28.0,0,97,4.47,97,0.1,5116.45424,7.6,0.704,13.0,-1.181339799,-0.613831388
8.63,developing,72.1,168,0,3.94,479.9234077,97,7,28.0,0,97,4.47,97,0.1,5116.45424,7.6,0.704,13.0,-1.181339799,-0.613831388
6.72,developing,72.1,168,0,3.94,479.9234077,97,7,28.0,0,97,4.47,97,0.1,5116.45424,7.6,0.704,13.0,-1.181339799,-0.613831388
5.29,developing,72.1,168,0,3.94,479.9234077,97,7,28.0,0,97,4.47,97,0.1,5116.45424,7.6,0.704,13.0,-1.181339799,-0.613831388
5.11,developing,72.1,168,0,3.94,479.9234077,97,7,28.0,0,97,4.47,97,0.1,5116.45424,7.6,0.704,13.0,-1.181339799,-0.613831388
5.01,developing,72.1,168,0,3.94,479.9234077,97,7,28.0,0,97,4.47,97,0.1,5116.45424,7.6,0.704,13.0,-1.181339799,-0.613831388
3.94,developing,72.1,168,0,3.94,479.9234077,97,7,28.0,0,97,4.47,97,0.1,5116.45424,7.6,0.704,13.0,-1.181339799,-0.613831388
0.99,developing,72.1,168,0,3.94,479.9234077,97,7,28.0,0,97,4.47,97,0.1,5116.45424,7.6,0.704,13.0,-1.181339799,-0.613831388
0.0,developing,72.1,168,0,3.94,479.9234077,97,7,28.0,0,97,4.47,97,0.1,5116.45424,7.6,0.704,13.0,-1.181339799,-0.613831388
22.79,developing,71.9,168,0,4.16,509.3899943,98,28,27.5,0,98,4.29,98,0.1,5229.876738,7.7,0.696,12.8,1.83e-15,-0.606227823
19.34,developing,71.9,168,0,4.16,509.3899943,98,28,27.5,0,98,4.29,98,0.1,5229.876738,7.7,0.696,12.8,1.83e-15,-0.606227823
17.58,developing,71.9,168,0,4.16,509.3899943,98,28,27.5,0,98,4.29,98,0.1,5229.876738,7.7,0.696,12.8,1.83e-15,-0.606227823
11.21,developing,71.9,168,0,4.16,509.3899943,98,28,27.5,0,98,4.29,98,0.1,5229.876738,7.7,0.696,12.8,1.83e-15,-0.606227823
9.95,developing,71.9,168,0,4.16,509.3899943,98,28,27.5,0,98,4.29,98,0.1,5229.876738,7.7,0.696,12.8,1.83e-15,-0.606227823
6.13,developing,71.9,168,0,4.16,509.3899943,98,28,27.5,0,98,4.29,98,0.1,5229.876738,7.7,0.696,12.8,1.83e-15,-0.606227823
5.2,developing,71.9,168,0,4.16,509.3899943,98,28,27.5,0,98,4.29,98,0.1,5229.876738,7.7,0.696,12.8,1.83e-15,-0.606227823
4.56,developing,71.9,168,0,4.16,509.3899943,98,28,27.5,0,98,4.29,98,0.1,5229.876738,7.7,0.696,12.8,1.83e-15,-0.606227823
4.23,developing,71.9,168,0,4.16,509.3899943,98,28,27.5,0,98,4.29,98,0.1,5229.876738,7.7,0.696,12.8,1.83e-15,-0.606227823
0.0,developing,71.9,168,0,4.16,509.3899943,98,28,27.5,0,98,4.29,98,0.1,5229.876738,7.7,0.696,12.8,1.83e-15,-0.606227823
0.0,developing,71.9,168,0,4.16,509.3899943,98,28,27.5,0,98,4.29,98,0.1,5229.876738,7.7,0.696,12.8,1.83e-15,-0.606227823
0.0,developing,71.9,168,0,4.16,509.3899943,98,28,27.5,0,98,4.29,98,0.1,5229.876738,7.7,0.696,12.8,1.83e-15,-0.606227823
21.15,developing,71.5,174,0,4.08,407.779262,97,777,26.9,0,99,4.15,99,0.1,4623.347642,7.8,0.687,12.6,1.83e-15,-0.639775984
20.66,developing,71.5,174,0,4.08,407.779262,97,777,26.9,0,99,4.15,99,0.1,4623.347642,7.8,0.687,12.6,1.83e-15,-0.639775984
13.82,developing,71.5,174,0,4.08,407.779262,97,777,26.9,0,99,4.15,99,0.1,4623.347642,7.8,0.687,12.6,1.83e-15,-0.639775984
8.94,developing,71.5,174,0,4.08,407.779262,97,777,26.9,0,99,4.15,99,0.1,4623.347642,7.8,0.687,12.6,1.83e-15,-0.639775984
8.18,developing,71.5,174,0,4.08,407.779262,97,777,26.9,0,99,4.15,99,0.1,4623.347642,7.8,0.687,12.6,1.83e-15,-0.639775984
6.05,developing,71.5,174,0,4.08,407.779262,97,777,26.9,0,99,4.15,99,0.1,4623.347642,7.8,0.687,12.6,1.83e-15,-0.639775984
5.23,developing,71.5,174,0,4.08,407.779262,97,777,26.9,0,99,4.15,99,0.1,4623.347642,7.8,0.687,12.6,1.83e-15,-0.639775984
4.63,developing,71.5,174,0,4.08,407.779262,97,777,26.9,0,99,4.15,99,0.1,4623.347642,7.8,0.687,12.6,1.83e-15,-0.639775984
4.38,developing,71.5,174,0,4.08,407.779262,97,777,26.9,0,99,4.15,99,0.1,4623.347642,7.8,0.687,12.6,1.83e-15,-0.639775984
0.98,developing,71.5,174,0,4.08,407.779262,97,777,26.9,0,99,4.15,99,0.1,4623.347642,7.8,0.687,12.6,1.83e-15,-0.639775984
0.0,developing,71.5,174,0,4.08,407.779262,97,777,26.9,0,99,4.15,99,0.1,4623.347642,7.8,0.687,12.6,1.83e-15,-0.639775984
0.0,developing,71.5,174,0,4.08,407.779262,97,777,26.9,0,99,4.15,99,0.1,4623.347642,7.8,0.687,12.6,1.83e-15,-0.639775984
29.98,developing,71.5,179,0,4.14,369.6317105,88,0,26.4,0,88,4.24,88,0.1,3957.51296,7.9,0.683,12.5,1.83e-15,-0.676817674
25.29,developing,71.5,179,0,4.14,369.6317105,88,0,26.4,0,88,4.24,88,0.1,3957.51296,7.9,0.683,12.5,1.83e-15,-0.676817674
23.15,developing,71.5,179,0,4.14,369.6317105,88,0,26.4,0,88,4.24,88,0.1,3957.51296,7.9,0.683,12.5,1.83e-15,-0.676817674
16.91,developing,71.5,179,0,4.14,369.6317105,88,0,26.4,0,88,4.24,88,0.1,3957.51296,7.9,0.683,12.5,1.83e-15,-0.676817674
11.05,developing,71.5,179,0,4.14,369.6317105,88,0,26.4,0,88,4.24,88,0.1,3957.51296,7.9,0.683,12.5,1.83e-15,-0.676817674
9.27,developing,71.5,179,0,4.14,369.6317105,88,0,26.4,0,88,4.24,88,0.1,3957.51296,7.9,0.683,12.5,1.83e-15,-0.676817674
6.37,developing,71.5,179,0,4.14,369.6317105,88,0,26.4,0,88,4.24,88,0.1,3957.51296,7.9,0.683,12.5,1.83e-15,-0.676817674
5.33,developing,71.5,179,0,4.14,369.6317105,88,0,26.4,0,88,4.24,88,0.1,3957.51296,7.9,0.683,12.5,1.83e-15,-0.676817674
4.55,developing,71.5,179,0,4.14,369.6317105,88,0,26.4,0,88,4.24,88,0.1,3957.51296,7.9,0.683,12.5,1.83e-15,-0.676817674
0.0,developing,71.5,179,0,4.14,369.6317105,88,0,26.4,0,88,4.24,88,0.1,3957.51296,7.9,0.683,12.5,1.83e-15,-0.676817674
0.0,developing,71.5,179,0,4.14,369.6317105,88,0,26.4,0,88,4.24,88,0.1,3957.51296,7.9,0.683,12.5,1.83e-15,-0.676817674
0.0,developing,71.5,179,0,4.14,369.6317105,88,0,26.4,0,88,4.24,88,0.1,3957.51296,7.9,0.683,12.5,1.83e-15,-0.676817674
22.57,developing,71.5,177,0,4.38,70.15536981,92,0,25.8,0,93,3.87,92,0.1,3792.182152,8.0,0.673,12.2,1.83e-15,-0.685602873
21.97,developing,71.5,177,0,4.38,70.15536981,92,0,25.8,0,93,3.87,92,0.1,3792.182152,8.0,0.673,12.2,1.83e-15,-0.685602873
19.83,developing,71.5,177,0,4.38,70.15536981,92,0,25.8,0,93,3.87,92,0.1,3792.182152,8.0,0.673,12.2,1.83e-15,-0.685602873
12.86,developing,71.5,177,0,4.38,70.15536981,92,0,25.8,0,93,3.87,92,0.1,3792.182152,8.0,0.673,12.2,1.83e-15,-0.685602873
9.6,developing,71.5,177,0,4.38,70.15536981,92,0,25.8,0,93,3.87,92,0.1,3792.182152,8.0,0.673,12.2,1.83e-15,-0.685602873
7.88,developing,71.5,177,0,4.38,70.15536981,92,0,25.8,0,93,3.87,92,0.1,3792.182152,8.0,0.673,12.2,1.83e-15,-0.685602873
7.83,developing,71.5,177,0,4.38,70.15536981,92,0,25.8,0,93,3.87,92,0.1,3792.182152,8.0,0.673,12.2,1.83e-15,-0.685602873
6.21,developing,71.5,177,0,4.38,70.15536981,92,0,25.8,0,93,3.87,92,0.1,3792.182152,8.0,0.673,12.2,1.83e-15,-0.685602873
5.75,developing,71.5,177,0,4.38,70.15536981,92,0,25.8,0,93,3.87,92,0.1,3792.182152,8.0,0.673,12.2,1.83e-15,-0.685602873
5.35,developing,71.5,177,0,4.38,70.15536981,92,0,25.8,0,93,3.87,92,0.1,3792.182152,8.0,0.673,12.2,1.83e-15,-0.685602873
1.01,developing,71.5,177,0,4.38,70.15536981,92,0,25.8,0,93,3.87,92,0.1,3792.182152,8.0,0.673,12.2,1.83e-15,-0.685602873
0.98,developing,71.5,177,0,4.38,70.15536981,92,0,25.8,0,93,3.87,92,0.1,3792.182152,8.0,0.673,12.2,1.83e-15,-0.685602873
29.74,developing,71.0,177,0,4.6,336.3213326,88,0,25.3,0,88,3.78,88,0.1,3861.32414,8.1,0.667,12.1,-1.972572141,-0.680722207
24.88,developing,71.0,177,0,4.6,336.3213326,88,0,25.3,0,88,3.78,88,0.1,3861.32414,8.1,0.667,12.1,-1.972572141,-0.680722207
24.32,developing,71.0,177,0,4.6,336.3213326,88,0,25.3,0,88,3.78,88,0.1,3861.32414,8.1,0.667,12.1,-1.972572141,-0.680722207
24.03,developing,71.0,177,0,4.6,336.3213326,88,0,25.3,0,88,3.78,88,0.1,3861.32414,8.1,0.667,12.1,-1.972572141,-0.680722207
10.77,developing,71.0,177,0,4.6,336.3213326,88,0,25.3,0,88,3.78,88,0.1,3861.32414,8.1,0.667,12.1,-1.972572141,-0.680722207
10.27,developing,71.0,177,0,4.6,336.3213326,88,0,25.3,0,88,3.78,88,0.1,3861.32414,8.1,0.667,12.1,-1.972572141,-0.680722207
9.58,developing,71.0,177,0,4.6,336.3213326,88,0,25.3,0,88,3.78,88,0.1,3861.32414,8.1,0.667,12.1,-1.972572141,-0.680722207
5.65,developing,71.0,177,0,4.6,336.3213326,88,0,25.3,0,88,3.78,88,0.1,3861.32414,8.1,0.667,12.1,-1.972572141,-0.680722207
1.58,developing,71.0,177,0,4.6,336.3213326,88,0,25.3,0,88,3.78,88,0.1,3861.32414,8.1,0.667,12.1,-1.972572141,-0.680722207
0.0,developing,71.0,177,0,4.6,336.3213326,88,0,25.3,0,88,3.78,88,0.1,3861.32414,8.1,0.667,12.1,-1.972572141,-0.680722207
0.0,developing,71.0,177,0,4.6,336.3213326,88,0,25.3,0,88,3.78,88,0.1,3861.32414,8.1,0.667,12.1,-1.972572141,-0.680722207
0.0,developing,71.0,177,0,4.6,336.3213326,88,0,25.3,0,88,3.78,88,0.1,3861.32414,8.1,0.667,12.1,-1.972572141,-0.680722207
11.67,developing,76.7,122,30,3.755,0.0,82,0,63.5,35,87,5.755,87,0.1,9143.128494,1.5,0.758,13.3,1.83e-15,-0.378172259
11.54,developing,76.7,122,30,3.755,0.0,82,0,63.5,35,87,5.755,87,0.1,9143.128494,1.5,0.758,13.3,1.83e-15,-0.378172259
11.42,developing,76.7,122,30,3.755,0.0,82,0,63.5,35,87,5.755,87,0.1,9143.128494,1.5,0.758,13.3,1.83e-15,-0.378172259
10.28,developing,76.7,122,30,3.755,0.0,82,0,63.5,35,87,5.755,87,0.1,9143.128494,1.5,0.758,13.3,1.83e-15,-0.378172259
9.03,developing,76.7,122,30,3.755,0.0,82,0,63.5,35,87,5.755,87,0.1,9143.128494,1.5,0.758,13.3,1.83e-15,-0.378172259
4.26,developing,76.7,122,30,3.755,0.0,82,0,63.5,35,87,5.755,87,0.1,9143.128494,1.5,0.758,13.3,1.83e-15,-0.378172259
2.65,developing,76.7,122,30,3.755,0.0,82,0,63.5,35,87,5.755,87,0.1,9143.128494,1.5,0.758,13.3,1.83e-15,-0.378172259
1.9,developing,76.7,122,30,3.755,0.0,82,0,63.5,35,87,5.755,87,0.1,9143.128494,1.5,0.758,13.3,1.83e-15,-0.378172259
1.25,developing,76.7,122,30,3.755,0.0,82,0,63.5,35,87,5.755,87,0.1,9143.128494,1.5,0.758,13.3,1.83e-15,-0.378172259
1.16,developing,76.7,122,30,3.755,0.0,82,0,63.5,35,87,5.755,87,0.1,9143.128494,1.5,0.758,13.3,1.83e-15,-0.378172259
0.84,developing,76.7,122,30,3.755,0.0,82,0,63.5,35,87,5.755,87,0.1,9143.128494,1.5,0.758,13.3,1.83e-15,-0.378172259
0.57,developing,76.7,122,30,3.755,0.0,82,0,63.5,35,87,5.755,87,0.1,9143.128494,1.5,0.758,13.3,1.83e-15,-0.378172259
12.86,developing,76.6,122,31,5.26,168.173753,84,3,62.8,36,87,6.3,87,0.1,1452.27766,1.5,0.754,13.1,-0.620883556,-0.304448507
11.5,developing,76.6,122,31,5.26,168.173753,84,3,62.8,36,87,6.3,87,0.1,1452.27766,1.5,0.754,13.1,-0.620883556,-0.304448507
11.27,developing,76.6,122,31,5.26,168.173753,84,3,62.8,36,87,6.3,87,0.1,1452.27766,1.5,0.754,13.1,-0.620883556,-0.304448507
10.54,developing,76.6,122,31,5.26,168.173753,84,3,62.8,36,87,6.3,87,0.1,1452.27766,1.5,0.754,13.1,-0.620883556,-0.304448507
9.83,developing,76.6,122,31,5.26,168.173753,84,3,62.8,36,87,6.3,87,0.1,1452.27766,1.5,0.754,13.1,-0.620883556,-0.304448507
3.69,developing,76.6,122,31,5.26,168.173753,84,3,62.8,36,87,6.3,87,0.1,1452.27766,1.5,0.754,13.1,-0.620883556,-0.304448507
2.72,developing,76.6,122,31,5.26,168.173753,84,3,62.8,36,87,6.3,87,0.1,1452.27766,1.5,0.754,13.1,-0.620883556,-0.304448507
2.14,developing,76.6,122,31,5.26,168.173753,84,3,62.8,36,87,6.3,87,0.1,1452.27766,1.5,0.754,13.1,-0.620883556,-0.304448507
1.35,developing,76.6,122,31,5.26,168.173753,84,3,62.8,36,87,6.3,87,0.1,1452.27766,1.5,0.754,13.1,-0.620883556,-0.304448507
1.09,developing,76.6,122,31,5.26,168.173753,84,3,62.8,36,87,6.3,87,0.1,1452.27766,1.5,0.754,13.1,-0.620883556,-0.304448507
0.96,developing,76.6,122,31,5.26,168.173753,84,3,62.8,36,87,6.3,87,0.1,1452.27766,1.5,0.754,13.1,-0.620883556,-0.304448507
0.43,developing,76.6,122,31,5.26,168.173753,84,3,62.8,36,87,6.3,87,0.1,1452.27766,1.5,0.754,13.1,-0.620883556,-0.304448507
12.12,developing,76.6,12,32,5.23,150.408875,82,0,62.1,37,83,6.3,83,0.1,1298.86766,1.5,0.753,12.9,-0.637367563,-0.313952963
11.51,developing,76.6,12,32,5.23,150.408875,82,0,62.1,37,83,6.3,83,0.1,1298.86766,1.5,0.753,12.9,-0.637367563,-0.313952963
10.59,developing,76.6,12,32,5.23,150.408875,82,0,62.1,37,83,6.3,83,0.1,1298.86766,1.5,0.753,12.9,-0.637367563,-0.313952963
10.21,developing,76.6,12,32,5.23,150.408875,82,0,62.1,37,83,6.3,83,0.1,1298.86766,1.5,0.753,12.9,-0.637367563,-0.313952963
9.42,developing,76.6,12,32,5.23,150.408875,82,0,62.1,37,83,6.3,83,0.1,1298.86766,1.5,0.753,12.9,-0.637367563,-0.313952963
3.5,developing,76.6,12,32,5.23,150.408875,82,0,62.1,37,83,6.3,83,0.1,1298.86766,1.5,0.753,12.9,-0.637367563,-0.313952963
2.14,developing,76.6,12,32,5.23,150.408875,82,0,62.1,37,83,6.3,83,0.1,1298.86766,1.5,0.753,12.9,-0.637367563,-0.313952963
